"","FID_bog","Geo_group","PLANT_COMM","SOURCE","AREA","PERIMETER","HECTARES","ALPINE_EVC","SHRUBBY","AreaBurnt_0","AreaBurnt_3","AreaBurnt_4","AreaBurnt_2","AreaBurnt_1","AreaBurnt_5","AreaMultiBurnt","PropMultiBurnt","MultiBurntBinary","TimesBurnt","Mean_elevation","Mean_slope","Exposure (5 = Lower; 6 = Higher)","Mean_annual_min_temp","Mean_annual_max_temp","Mean_annual_rainfall","Shape_Area","Aspect","ASPN","Exposure","PA_Ratio","PropTree","PropTreeBuffer","rain.anom.2019"
"2326","2314","Bogong Unit","Bog","Tolsma edits",9264.897344887,704.89268746575,0.9264897344887,NA,"moderate",0,0,0,9264.89411896273,0,0,9264.89411896273,1,1,2,1475,2,6,3,12,1443,1881.18137938137,0,0,"6",0.0760820828581288,1,0.999996110697528,6.72265625
"2327","2315","Bogong Unit","Bog","Tolsma edits",3798.791132808,270.8199170094,0.3798791132808,NA,"moderate",0,0,0,3798.7916575916,0,0,3798.7916575916,1,1,2,1474,3,6,3,12,1443,1537.75214088774,223,137,"6",0.0712910785408764,1,0.999998078395781,6.72265672683716
"2328","2316","Bogong Unit","Bog","Tolsma edits",5436.508903027,474.20687372744,0.5436508903027,NA,"moderate",0,0,0,5436.50668055928,0,0,5436.50668055928,1,1,2,1467,8,6,3,12,1423.5,520.62424962873,133,133,"6",0.0872263583461449,1,0.999997485815383,6.72265625
"2329","2317","Bogong Unit","Bog","Tolsma edits",5075.622341841,270.76051538419,0.5075622341841,NA,"moderate",0,0,0,5075.62275360587,0,0,5075.62275360587,1,1,2,1477,2,6,3,12,1443,2300.27444629401,133,133,"6",0.0533452840161432,1,0.973878101886774,6.72265625
"2330","2318","Bogong Unit","Bog","Tolsma edits",10094.0805116,493.48747287281,1.00940805116,NA,"moderate",0,0,0,10094.0754762976,0,0,10094.0754762976,1,1,2,1441,6,6,3,12,1443,1400.00000029802,223,137,"6",0.048888798965463,1,0.999995148532921,6.72265625
"2331","2319","Bogong Unit","Bog","Tolsma edits",2368.194082016,187.96960278869,0.2368194082016,NA,"moderate",0,0,0,2368.19524005217,0,0,2368.19524005217,1,1,2,1457,5,6,3,12,1443,663.302424260144,115,115,"6",0.0793725498328562,1,0.99999873646834,6.72265625
"2332","2320","Bogong Unit","Bog","Tolsma edits",10097.26829043,631.58287081598,1.009726829043,NA,"moderate",0,0,0,10097.2678906502,0,0,10097.2678906502,1,1,2,1473,4,6,3,12,1443,2695.45990034421,268,92,"6",0.0625498751394555,1,0.99999558058685,6.72265625
"2333","2321","Bogong Unit","Bog","Tolsma edits",53932.551980436,3141.80248530111,5.3932551980436,NA,"moderate",0,0,0,0,53932.5437452253,0,0,0,0,1,1167,23,6,2.66666666666667,10.6666666666667,1749,428.221174641282,358,2,"6",0.0582542892915729,1,0.99998757230838,20.16796875
"2334","2322","Bogong Unit","Bog","Tolsma edits",10086.284695983,1032.9585650902,1.0086284695983,NA,"moderate",0,0,0,0,10086.2822817676,0,0,0,0,1,1252,11,6,3,13,1263,379.682043550787,331,29,"6",0.10241219598943,1,0.999996168907059,18.4873046875
"2335","2323","Bogong Unit","Bog","Tolsma edits",4300.916504532,480.29336039523,0.4300916504532,NA,"moderate",0,0,0,0,4300.91823911548,0,0,0,0,1,1293,9,6,3,13,1263,302.673901196529,313,47,"6",0.111672328418636,1,0.999998165752236,18.4873046875
"2336","2324","Bogong Unit","Bog","Tolsma edits",5499.517567366,347.93517310033,0.5499517567366,NA,"moderate",0,0,0,0,5499.52026567743,0,0,0,0,1,1323,10,6,3,13,1263,353.431233969036,43,43,"6",0.0632664899854068,1,0.999997494688302,18.4873046875
"2337","2325","Bogong Unit","Bog","Tolsma edits",19084.660200745,812.31740499785,1.9084660200745,NA,"moderate",0,0,0,19084.6639760609,0,0,19084.6639760609,1,1,2,1324,4,6,3,13,1263,1505.06760164906,223,137,"6",0.0425638914423082,1,0.999992193974891,20.16796875
"2338","2326","Bogong Unit","Bog","Tolsma edits",9329.928294927,770.00615330475,0.9329928294927,NA,"moderate",0,0,0,9329.92858997245,0,0,9329.92858997245,1,1,2,1297,5,6,3,13,1263,1590.89984387729,268,92,"6",0.0825307686151702,1,0.999996267254397,20.16796875
"2339","2327","Bogong Unit","Bog","Tolsma edits",4843.238471821,384.80838608961,0.4843238471821,NA,"moderate",0,0,0,4843.23633725157,0,0,4843.23633725157,1,1,2,1306,8,6,3,13,1263,484.357569411471,25,25,"6",0.0794527026345095,1,0.999997781728154,20.16796875
"2340","2328","Bogong Unit","Bog","Tolsma edits",24541.716023318,1927.77899827208,2.4541716023318,NA,"moderate",0,0,0,24541.7223631869,0,0,24541.7223631869,1,1,2,1280,8,6,3,13,1263,1698.75107409504,268,92,"6",0.0785511085060403,1,0.999992992107087,20.16796875
"2341","2329","Bogong Unit","Bog","Tolsma edits",18227.706639461,1175.69800952707,1.8227706639461,NA,"moderate",0,0,0,18227.7145054266,0,0,18227.7145054266,1,1,2,1277,5,6,3,13,1263,1839.4571261322,241,119,"6",0.0645005997069215,1,0.999993683194989,20.16796875
"2342","2330","Bogong Unit","Bog","Tolsma edits",7148.346496344,534.46871250875,0.7148346496344,NA,"moderate",0,0,0,7148.34937198868,0,0,7148.34937198868,1,1,2,1276,7,6,4,16,1029,599.68331555089,358,2,"6",0.0747681597110748,1,0.999996857251218,10.9248046875
"2343","2331","Bogong Unit","Bog","Tolsma edits",19451.939741805,1431.77159866925,1.9451939741805,NA,"moderate",0,0,0,19451.9319446351,0,0,19451.9319446351,1,1,2,1255,5,6,3,13,1263,716.887503442664,268,92,"6",0.0736055950035753,1,0.999993903632325,20.16796875
"2344","2332","Bogong Unit","Bog","Tolsma edits",13400.784447804,997.88270513341,1.3400784447804,NA,"moderate",0,0,0,13400.7853177104,0,0,13400.7853177104,1,1,2,1286,13,6,4,16,1029,1091.12622171064,43,43,"6",0.0744644993746567,1,0.999994744834373,10.9248046875
"2345","2333","Bogong Unit","Bog","Tolsma edits",10949.21230498,1120.53518526465,1.094921230498,NA,"moderate",0,0,0,10949.2134191607,0,0,10949.2134191607,1,1,2,1130,6,6,4,16,971,330.12902853164,43,43,"6",0.102339342233322,1,0.999995938113568,11.7646484375
"2346","2334","Bogong Unit","Bog","Tolsma edits",1739.085048676,194.18662383716,0.1739085048676,NA,"moderate",0,0,0,0,1739.08517240721,0,0,0,0,1,1584,4,6,4,15,1414,420.175305615685,313,47,"6",0.111660222704461,1,0.999999097344792,21.0087890625
"2347","2335","Bogong Unit","Bog","Tolsma edits",2232.812180899,323.48301274071,0.2232812180899,NA,"moderate",0,0,0,0,2232.81031478861,0,0,0,0,1,1578,9,6,4,15,1414,100.000000223517,286,74,"6",0.144876947334847,1,0.999998872501844,21.0087890625
"2348","2336","Bogong Unit","Bog","Tolsma edits",11022.71160426,683.64001198493,1.102271160426,NA,"moderate",0,0,0,0,11022.7057419696,0,0,0,0,1,1565,12,6,4,15,1414,531.39305542869,313,47,"6",0.0620210377018955,1,0.999995176764177,21.0087890625
"2349","2337","Bogong Unit","Bog","Tolsma edits",2967.792343408,446.64085126077,0.2967792343408,NA,"moderate",0,0,0,0,2967.79394184863,0,0,0,0,1,1556,11,6,4,15,1414,320.111649698524,205,155,"6",0.150495991491062,1,0.999998569435816,21.0087890625
"2350","2338","Bogong Unit","Bog","Tolsma edits",2166.209693804,245.26849611629,0.2166209693804,NA,"moderate",0,0,0,0,2166.21036711104,0,0,0,0,1,1575,8,6,4,15,1414,282.33651638689,241,119,"6",0.113224724650541,1,0.999998862198924,21.0087890625
"2351","2339","Cobberas Unit","Bog","Tolsma edits",8165.16826681,530.5000907194,0.816516826681,NA,"moderate",0,0,0,8165.17062111075,0,0,8165.17062111075,1,1,2,883,4,6,4,17,1025,1670.32103380726,133,133,"6",0.0649711155219901,1,0.993840024660187,10.9248046875
"2352","2340","Cobberas Unit","Bog","Tolsma edits",11123.547470778,657.73895579222,1.1123547470778,NA,"moderate",0,0,0,11123.5452916507,0,0,11123.5452916507,1,1,2,1246,6,6,2,12,1200,876.67015494237,313,47,"6",0.059130323084441,1,0.999996581806129,10.083984375
"2353","2341","Cobberas Unit","Bog","Tolsma edits",24672.51692006,946.98637977242,2.467251692006,NA,"moderate",0,24672.5212312081,0,0,0,0,24672.5212312081,1,1,3,884,4,6,1,11,1151,3059.05103837065,43,43,"6",0.0383822365120144,1,0.999992736174129,10.9248046875
"2354","2342","Cobberas Unit","Bog","Tolsma edits",13602.23120125,1174.19329449089,1.360223120125,NA,"moderate",0,13602.2340620014,0,0,0,0,13602.2340620014,1,1,3,894,3,6,3,14,1021,1248.17815943018,268,92,"6",0.0863235800890508,1,0.999996014424994,10.083984375
"2355","2343","Cobberas Unit","Bog","Tolsma edits",8838.864870816,448.45370447246,0.8838864870816,NA,"moderate",0,8838.8644345526,0,0,0,0,8838.8644345526,1,1,3,898,2,6,3,14,1021,2711.6146644036,0,0,"6",0.0507365720629078,1,0.99999675361232,10.083984375
"2356","2344","Cobberas Unit","Bog","Tolsma edits",10268.759746253,758.51592923319,1.0268759746253,NA,"moderate",0,10268.7643371967,0,0,0,0,10268.7643371967,1,1,3,940,9,6,3,15,1151,418.269340936996,313,47,"6",0.0738663624406996,1,0.999996607263494,10.9248046875
"2357","2345","Cobberas Unit","Bog","Tolsma edits",1981.914080266,248.39429976029,0.1981914080266,NA,"moderate",0,0,0,0,1981.91177660514,0,0,0,0,1,1571,9,6,2,13,1315,332.950585026841,331,29,"6",0.125330508639886,1,0.999999410676308,10.9248046875
"2358","2346","Cobberas Unit","Bog","Tolsma edits",13009.038370878,1197.88057486795,1.3009038370878,NA,"moderate",0,0,0,0,13009.0332828106,0,0,0,0,1,1550,11,6,1.66666666666667,11,1315,1363.60744338596,114,114,"6",0.0920806396842923,1,0.999997017310335,10.9248046875
"2359","2347","Cobberas Unit","Bog","Tolsma edits",3094.080869824,271.95702775351,0.3094080869824,NA,"moderate",0,0,0,0,3094.08121860609,0,0,0,0,1,1537,14,6,2,13,1315,363.571720703934,166,166,"6",0.0878959016248918,1,0.999999060078633,10.9248046875
"2360","2348","Cobberas Unit","Bog","Tolsma edits",11652.911927179,1048.10152736981,1.1652911927179,NA,"moderate",0,0,0,11652.9101305771,0,0,11652.9101305771,1,1,2,1435,10,6,1,10,1315,620.497206594218,358,2,"6",0.089943314934462,1,0.999997334265918,10.9248046875
"2361","2349","Cobberas Unit","Bog","Tolsma edits",7822.044942014,431.26952797149,0.7822044942014,NA,"moderate",0,0,0,5792.31051216161,2029.73707832488,0,5792.31051216161,0.74051077357372,1,2,1642,11,6,2,14,985,791.831732262036,223,137,"6",0.0551351380832706,1,0.926991886056578,8.4033203125
"2362","2350","Cobberas Unit","Bog","Tolsma edits",3041.408653975,319.64928744891,0.3041408653975,NA,"moderate",0,0,0,0,3041.40840868719,0,0,0,0,1,1524,17,6,1,10,1402,256.460116220024,151,151,"6",0.105099091840599,1,0.999999087358481,10.083984375
"2363","2351","Cobberas Unit","Bog","Tolsma edits",3071.420714892,277.16654621025,0.3071420714892,NA,"moderate",0,0,0,0,3071.41801905627,0,0,0,0,1,1657,7,6,1,12,985,755.611425211425,178,178,"6",0.0902405016891331,1,0.800840556368895,8.4033203125
"2364","2352","Cobberas Unit","Bog","Tolsma edits",8879.595905006,560.26343004177,0.8879595905006,NA,"moderate",0,0,0,0,8879.59396913977,0,0,0,0,1,1626,29,6,1,12,985,457.740421406925,155,155,"6",0.0630955998488527,1,0.999997538366627,8.4033203125
"2365","2353","Cobberas Unit","Bog","Tolsma edits",14480.042244479,1041.13021558723,1.4480042244479,NA,"moderate",0,0,0,4571.9624998684,9908.09075924973,0,4571.9624998684,0.315742105229442,1,2,1608,20,6,1,12,1402,200.000000074506,244,116,"6",0.0719010482158086,1,0.942510535840103,10.083984375
"2366","2354","Cobberas Unit","Bog","Tolsma edits",14083.726135887,1170.79731342549,1.4083726135887,NA,"moderate",0,0,0,14083.7284201901,0,0,14083.7284201901,1,1,2,1258,11,6,2,12,1200,1047.87749794279,24,24,"6",0.0831312184097474,1,0.999996445606663,10.083984375
"2367","2355","Cobberas Unit","Bog","Tolsma edits",6855.41279038,601.51041008107,0.685541279038,NA,"moderate",0,0,0,6855.40936074045,0,0,6855.40936074045,1,1,2,1078,2,6,2,12,1200,2269.77992740089,0,0,"6",0.0877424056688682,1,0.99422193859196,10.083984375
"2368","2356","Cobberas Unit","Bog","Tolsma edits",4014.162657276,415.99341684767,0.4014162657276,NA,"tall",0,0,0,4014.1583927334,0,0,4014.1583927334,1,1,2,1504,16,6,2,14,1044,179.541839696467,128,128,"6",0.103631430105018,1,0.999998814924903,8.4033203125
"2369","2357","Cobberas Unit","Bog","Tolsma edits",6112.29036542,672.12959843884,0.611229036542,NA,"moderate",0,0,0,6112.2982456516,0,0,6112.2982456516,1,1,2,1519,7,6,2,12,1335,3023.55117039482,268,92,"6",0.109963623822812,1,0.999998235572522,10.083984375
"2370","2358","Cobberas Unit","Bog","Tolsma edits",12990.569301838,1059.13651535947,1.2990569301838,NA,"moderate",0,12990.56189787,0,0,0,0,12990.56189787,1,1,3,1199,6,6,2,12,1200,573.991659191428,24,24,"6",0.0815311854892776,1,0.999996736200972,10.083984375
"2371","2359","Cobberas Unit","Bog","Tolsma edits",28961.067654639,1986.07888886849,2.8961067654639,NA,"moderate",0,0,0,28961.0484645461,0,0,28961.0484645461,1,1,2,1426,6,6,2,14,1335,1807.97706749394,313,47,"6",0.0685775439135221,1,0.999993674595451,10.083984375
"2372","2360","Cobberas Unit","Bog","Tolsma edits",6413.879383318,592.95834223427,0.6413879383318,NA,"moderate",0,0,0,6413.87195871034,0,0,6413.87195871034,1,1,2,1039,10,6,3,15,1044,669.377883257747,178,178,"6",0.092449250570023,1,0.999998357698173,8.4033203125
"2373","2361","Cobberas Unit","Bog","Tolsma edits",25243.299581498,1195.85898926935,2.5243299581498,NA,"moderate",0,0,0,25243.2978287812,0,0,25243.2978287812,1,1,2,1244,6,6,1,11,1143,9358.88253244239,0,0,"6",0.0473733231825942,1,0.9999950867889,7.5634765625
"2374","2362","Cobberas Unit","Bog","Tolsma edits",6753.496498913,354.51059260028,0.6753496498913,NA,"moderate",0,0,0,6753.49801825028,0,0,6753.49801825028,1,1,2,1259,7,6,1,11,1143,1114.01184704017,178,178,"6",0.0524928964807104,1,0.999998245904218,7.5634765625
"2375","2363","Cobberas Unit","Bog","Tolsma edits",9059.104772687,443.9765496611,0.9059104772687,NA,"moderate",0,0,0,9059.11592092983,0,0,9059.11592092983,1,1,2,1277,5,6,1,11,1143,5047.00046386663,268,92,"6",0.0490088767931771,1,0.999997676755671,7.5634765625
"2376","2364","Cobberas Unit","Bog","Tolsma edits",13127.485177971,747.0294285106,1.3127485177971,NA,"moderate",0,0,0,0,13127.4978412013,0,0,0,0,1,1456,9,6,1,10,1143,2106.88400295894,358,2,"6",0.0569057529590037,1,0.99999717847785,7.5634765625
"2377","2365","Cobberas Unit","Bog","Tolsma edits",10869.714100763,488.58282942511,1.0869714100763,NA,"moderate",0,0,0,0,10869.7120095139,0,0,0,0,1,1286,6,6,1.66666666666667,12.3333333333333,1074,9906.67897512521,268,92,"6",0.0449490046284487,1,0.663792262710396,7.5634765625
"2378","2366","Cobberas Unit","Bog","Tolsma edits",14061.366880715,685.16638991312,1.4061366880715,NA,"tall",0,0,0,0,14061.3637151755,0,0,0,0,1,1292,5,6,2,13,1074,1595.60787542903,268,92,"6",0.0487268695657758,1,0.486078009358861,7.5634765625
"2379","2367","Cobberas Unit","Bog","Tolsma edits",28225.296501338,1994.03013613707,2.8225296501338,NA,"tall",0,0,0,28225.3034101252,0,0,28225.3034101252,1,1,2,1253,7,6,1,12,1074,1221.89889388957,313,47,"6",0.0706469154732367,1,0.784558925090555,7.56347608566284
"2380","2368","Cobberas Unit","Bog","Tolsma edits",7041.684847414,412.2099891916,0.7041684847414,NA,"moderate",0,0,0,0,7041.68323334119,0,0,0,0,1,1553,4,6,1,10,1143,300.000000111759,61,61,"6",0.0585385455503566,1,0.999998308856353,7.5634765625
"2381","2369","Cobberas Unit","Bog","Tolsma edits",59420.536056101,2205.51766141245,5.9420536056101,NA,"moderate",0,0,0,0,59420.5095094405,0,0,0,0,1,1522,6,6,1,10,1143,14344.2558979333,43,43,"6",0.0371170946578157,1,0.999990928097481,7.56347608566284
"2382","2370","Cobberas Unit","Bog","Tolsma edits",2654.357135713,202.60952606105,0.2654357135713,NA,"moderate",0,0,0,0,2654.35903166555,0,0,0,0,1,1531,7,6,1,10,1143,558.712761309422,69,69,"6",0.0763309214630706,1,0.99999924228828,7.5634765625
"2383","2371","Cobberas Unit","Bog","Tolsma edits",5809.986752033,336.48589658276,0.5809986752033,NA,"moderate",0,0,0,0,5809.99155686253,0,0,0,0,1,1508,10,6,1,10,1143,4305.96582478518,88,88,"6",0.0579150884406094,1,0.999998486146607,7.5634765625
"2384","2372","Cobberas Unit","Bog","Tolsma edits",5557.205393422,439.10819046337,0.5557205393422,NA,"tall",0,0,0,0,5557.20536364215,0,0,0,0,1,1570,10,6,1,10,1143,730.603554749293,88,88,"6",0.079016008834789,1,0.999998619436779,7.5634765625
"2385","2373","Cobberas Unit","Bog","Tolsma edits",11317.536560893,764.52448888318,1.1317536560893,NA,"moderate",0,0,0,11317.5438371526,0,0,11317.5438371526,1,1,2,1272,7,6,1,12.3333333333333,1064.33333333333,1080.67199927101,358,2,"6",0.0675521996124973,1,0.99999742369979,6.91616868972778
"2386","2374","Cobberas Unit","Bog","Tolsma edits",22463.066613734,728.60168521672,2.2463066613734,NA,"moderate",0,0,0,22417.1356146115,45.9318068859705,0,22417.1356146115,0.997955229977095,1,2,1114,2,6,2,12,1119,2747.57747240652,358,2,"6",0.0324355395345376,1,0.999994132048135,6.72265672683716
"2387","2375","Cobberas Unit","Bog","Tolsma edits",18692.622385144,695.07136199275,1.8692622385144,NA,"moderate",0,0,0,9609.17913791485,9083.44592989074,0,9609.17913791485,0.514062583669149,1,2,1113,2,6,2,13.5,956,4059.48026481687,43,43,"6",0.0371842616659907,1,0.99999510808513,6.72265625
"2388","2376","Cobberas Unit","Bog","Tolsma edits",33839.727918386,1532.41410277568,3.3839727918386,NA,"moderate",0,0,0,26865.5379761795,6974.17819663986,0,26865.5379761795,0.793905535110792,1,2,955,3,6,2,13,956,3027.53827174025,133,133,"6",0.0452844687898061,1,0.999993109450576,6.72265672683716
"2389","2377","Cobberas Unit","Bog","Tolsma edits",15322.413561463,596.55674471768,1.5322413561463,NA,"moderate",0,0,0,15322.4052552291,0,0,15322.4052552291,1,1,2,936,2,6,3,15,956,3034.37499985128,0,0,"6",0.038933601571626,1,0.999995975339239,6.72265625
"2390","2378","Cobberas Unit","Bog","Tolsma edits",2723.832140505,354.53141794304,0.2723832140505,NA,"moderate",0,2723.83426168114,0,0,0,0,2723.83426168114,1,1,3,1248,5,6,2,13,1138,107.189110350816,313,47,"6",0.130159055204228,1,0.99999922940863,7.5634765625
"2391","2379","Cobberas Unit","Bog","Tolsma edits",3461.496404052,338.5940439684,0.3461496404052,NA,"moderate",0,3461.4942941727,0,0,0,0,3461.4942941727,1,1,3,1255,4,6,2,13,1138,374.667198901993,88,88,"6",0.0978172456201441,1,0.999999047283514,7.56347608566284
"2392","2380","Cobberas Unit","Bog","Tolsma edits",3089.361778766,490.30428477988,0.3089361778766,NA,"moderate",0,3089.35740748864,0,0,0,0,3089.35740748864,1,1,3,1249,4,6,2,13,1138,760.618501490872,88,88,"6",0.158707305874589,1,0.999999201120946,7.5634765625
"2393","2381","Cobberas Unit","Bog","Tolsma edits",4045.440427646,325.3012539372,0.4045440427646,NA,"moderate",0,0,0,4045.44094745736,0,0,4045.44094745736,1,1,2,1273,2,6,2,13,1138,1133.93069440024,313,47,"6",0.0804118265378807,1,0.99999882800623,7.5634765625
"2394","2382","Cobberas Unit","Bog","Tolsma edits",2598.83036691,199.88226889906,0.259883036691,NA,"moderate",0,0,0,2598.83040480836,0,0,2598.83040480836,1,1,2,1283,6,6,2,13,1138,369.621944728246,241,119,"6",0.0769123954545441,1,0.999999248738726,7.56347608566284
"2395","2383","Cobberas Unit","Bog","Tolsma edits",3001.024820089,266.60136777373,0.3001024820089,NA,"moderate",0,425.568443814179,0,2575.45773042108,0,0,3001.02617423526,1,1,3,1267,3,6,2,13,1138,444.89131837647,241,119,"6",0.0888367753539018,1,0.999999164384244,7.5634765625
"2396","2384","Cobberas Unit","Bog","Tolsma edits",17482.012516916,900.12046662853,1.7482012516916,NA,"moderate",0,0,0,0,17482.0112744044,0,0,0,0,1,1502,10,6,1,10,1306,1243.88045720029,223,137,"6",0.0514883778831272,1,0.99999645860491,7.5634765625
"2397","2385","Cobberas Unit","Bog","Tolsma edits",5249.979413718,350.6304598149,0.5249979413718,NA,"moderate",0,0,0,0,5249.98341756069,0,0,0,0,1,1519,9,6,1,10,1306,1253.78805224595,223,137,"6",0.0667870161354758,1,0.999998630922748,7.5634765625
"2398","2386","Cobberas Unit","Bog","Tolsma edits",8432.113748506,494.01108028856,0.8432113748506,NA,"moderate",0,0,0,8432.1109859961,0,0,8432.1109859961,1,1,2,1289,4,6,2,13.3333333333333,1133.33333333333,875.789644281292,313,47,"6",0.0585868614943778,1,0.99999778930231,7.5634765625
"2399","2387","Cobberas Unit","Bog","Tolsma edits",3858.967359632,259.03423248926,0.3858967359632,NA,"moderate",0,0,0,3858.96664748012,0,0,3858.96664748012,1,1,2,1289,7,6,2,13,1124,793.550437408578,294,66,"6",0.0671252716980643,1,0.999998854505508,7.56347703933716
"2400","2388","Cobberas Unit","Bog","Tolsma edits",22315.230309069,1190.61145579043,2.2315230309069,NA,"moderate",0,0,0,22315.2224720446,0,0,22315.2224720446,1,1,2,1297,4,6,2,13,1124,678.443367770132,313,47,"6",0.0533542087310011,1,0.999995200423354,7.5634765625
"2401","2389","Cobberas Unit","Bog","Tolsma edits",4180.320643216,449.82736336769,0.4180320643216,NA,"moderate",0,0,0,4180.32818039494,0,0,4180.32818039494,1,1,2,1314,2,6,2,13,1124,1216.01007884526,358,2,"6",0.107605947428384,1,0.99999885864307,7.5634765625
"2402","2390","Cobberas Unit","Bog","Tolsma edits",7431.24430576,486.04535739746,0.743124430576,NA,"moderate",0,0,0,4547.57697086398,2883.66195760969,0,4547.57697086398,0.611954078537215,1,2,1275,3,6,2,12.5,1109.5,1909.83094549204,0,0,"6",0.065405649094422,1,0.999997976787386,7.5634765625
"2403","2391","Cobberas Unit","Bog","Tolsma edits",1902.61702466,172.54110562323,0.190261702466,NA,"moderate",0,0,0,1902.61780399931,0,0,1902.61780399931,1,1,2,1296,4,6,2,13,1124,398.404885791711,331,29,"6",0.0906861987393723,1,0.999999420026925,7.5634765625
"2404","2392","Cobberas Unit","Bog","Tolsma edits",1511.738467276,152.5409870026,0.1511738467276,NA,"moderate",0,0,0,1511.73625540541,0,0,1511.73625540541,1,1,2,1283,6,6,2,13,1124,460.261030889076,43,43,"6",0.100904349730191,1,0.99999954033532,7.5634765625
